 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Week
gt161a362, UOG,APPPS1,t,F,4,Mouse PAL Initial Touch Training v3,09/07/2015 12:42:45,1,1
gt161a362, UOG,APPPS1,t,F,4,Mouse PAL Must Initiate Training v3,09/09/2015 12:43:39,1,1
gt161a362, UOG,APPPS1,t,F,4,Mouse PAL Must Touch Training v3,09/08/2015 12:54:49,1,1
gt161a362, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,09/11/2015 13:03:46,1,1
gt161a362, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,09/10/2015 13:25:33,1,1
gt161a363, UOG,APPPS1,t,F,4, Mouse PAL Initial Touch Training v3,20150907,1,1
gt161a363, UOG,APPPS1,t,F,4, Mouse PAL Must Initiate Training v3,20150909,1,1
gt161a363, UOG,APPPS1,t,F,4, Mouse PAL Must Touch Training v3,20150908,1,1
gt161a363, UOG,APPPS1,t,F,4,Mouse PAL Initial Touch Training v3,09/07/2015 12:42:47,1,1
gt161a363, UOG,APPPS1,t,F,4,Mouse PAL Must Initiate Training v3,09/09/2015 12:43:42,1,1
gt161a363, UOG,APPPS1,t,F,4,Mouse PAL Must Touch Training v3,09/08/2015 12:54:51,1,1
gt161a363, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,09/11/2015 13:03:48,1,1
gt161a363, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,09/10/2015 13:25:35,1,1
gt80x171, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt80x171, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt80x171, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt80x172, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt80x172, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt80x172, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt80x173, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt80x173, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt80x173, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150127,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150128,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150130,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150202,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150203,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150204,1,1
gt80x174, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150205,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150127,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150128,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150129,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150130,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150202,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150204,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150205,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150206,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150209,1,1
gt81x175, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150203,1,1
gt81x176, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt81x176, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt81x176, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt81x177, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt81x177, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt81x177, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt81x178, UOG,3XTG,t,F,4, Mouse PAL Initial Touch Training v3,20150126,1,1
gt81x178, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt81x178, UOG,3XTG,t,F,4, Mouse PAL Must Touch Training v3,20150127,1,1
gt82x179, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Initial Touch Training v3,1/26/2015 12:39:19,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Must Initiate Training v3,1/28/2015 11:37:17,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Must Touch Training v3,1/27/2015 12:56:57,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/24/2015 11:42:40,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/23/2015 11:39:57,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/20/2015 11:06:48,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/19/2015 11:21:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/18/2015 11:33:08,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/17/2015 11:40:21,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/16/2015 11:36:19,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/13/2015 14:19:36,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 13:52:46,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:02:47,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:04,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:01,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:08,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:10,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x180, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Initial Touch Training v3,1/26/2015 12:39:20,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Must Initiate Training v3,1/28/2015 11:37:23,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Must Touch Training v3,1/27/2015 12:56:57,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:10,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x181, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150128,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Initial Touch Training v3,1/26/2015 12:39:20,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Must Initiate Training v3,1/28/2015 11:41:07,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Must Touch Training v3,1/27/2015 12:56:57,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:02:48,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:05,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:02,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:09,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:35,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:11,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x182, UOG,3XTG,t,F,4, Mouse PAL Must Initiate Training v3,20150129,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Initial Touch Training v3,1/26/2015 13:20:09,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Must Initiate Training v3,1/29/2015 11:56:10,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Must Touch Training v3,1/28/2015 11:37:30,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:05,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:02,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:10,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:35,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:11,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:11,1,1
gw100f200, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw100f200, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,7/10/2015 10:13:23,1,1
gw100f200, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,7/14/2015 10:06:09,1,1
gw100f200, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,7/13/2015 10:38:32,1,1
gw100f200, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/16/2015 10:14:01,1,1
gw100f200, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/15/2015 10:11:06,1,1
gw100f201, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw100f201, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw100f201, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw100f202, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw100f202, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw100f202, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw100f203, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw100f203, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw101f204, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw101f204, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw101f205, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw101f205, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw101f205, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw101f206, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw101f206, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw101f206, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw101f207, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,7/10/2015 10:15:08,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,7/14/2015 09:58:16,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,7/13/2015 10:18:08,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/29/2015 09:23:22,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/28/2015 09:25:02,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/27/2015 09:56:50,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/24/2015 09:37:53,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/22/2015 09:34:42,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/21/2015 09:39:15,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/20/2015 10:18:19,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/17/2015 09:25:28,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/16/2015 09:40:13,1,1
gw101f207, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/15/2015 10:07:26,1,1
gw102f208, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw102f208, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,07/10/2015 11:01:32,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,07/14/2015 10:24:24,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,07/13/2015 11:04:35,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/29/2015 10:21:56,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/28/2015 10:45:48,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/27/2015 11:05:16,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/24/2015 10:50:00,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/22/2015 10:53:34,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/21/2015 11:09:14,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/20/2015 11:24:26,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/17/2015 10:03:22,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/16/2015 10:19:35,1,1
gw102f208, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/15/2015 10:49:05,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,07/10/2015 11:01:34,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,07/14/2015 10:24:26,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,07/13/2015 11:04:38,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/28/2015 10:45:51,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/27/2015 11:05:19,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/24/2015 10:50:02,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/22/2015 10:53:36,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/21/2015 11:09:16,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/20/2015 11:24:29,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/17/2015 10:03:24,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/16/2015 10:19:38,1,1
gw102f209, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/15/2015 10:49:07,1,1
gw102f210, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw102f210, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,07/10/2015 11:01:37,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,07/14/2015 10:24:29,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,07/13/2015 11:04:40,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/28/2015 10:45:53,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/27/2015 11:05:21,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/24/2015 10:50:05,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/22/2015 10:53:39,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/21/2015 11:09:18,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/20/2015 11:24:32,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/17/2015 10:03:27,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/16/2015 10:19:40,1,1
gw102f210, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/15/2015 10:49:10,1,1
gw102f211, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw102f211, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw102f211, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,07/10/2015 11:01:39,1,1
gw102f211, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,07/14/2015 10:24:31,1,1
gw102f211, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,07/13/2015 11:04:42,1,1
gw102f211, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/16/2015 10:19:43,1,1
gw102f211, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,07/15/2015 10:49:12,1,1
gw103f212, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw103f212, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw103f212, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Initial Touch Training v3,7/10/2015 11:18:17 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Must Initiate Training v3,7/14/2015 10:30:44 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Must Touch Training v3,7/13/2015 11:06:29 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/28/2015 11:05:43 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/27/2015 11:10:50 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/24/2015 11:07:33 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/22/2015 11:06:31 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/21/2015 11:26:16 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/20/2015 11:09:55 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/17/2015 9:57:32 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/16/2015 10:24:12 AM,1,1
gw103f213, UOG,5FAD,w,F,4,Mouse PAL Punish Incorrect Training v3,7/15/2015 10:21:55 AM,1,1
gw103f214, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw103f214, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw103f214, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw103f215, UOG,5FAD,w,F,4, Mouse PAL Initial Touch Training v3,20150710,1,1
gw103f215, UOG,5FAD,w,F,4, Mouse PAL Must Initiate Training v3,20150714,1,1
gw103f215, UOG,5FAD,w,F,4, Mouse PAL Must Touch Training v3,20150713,1,1
gw152a332, UOG,APPPS1,w,F,4, Mouse PAL Must Touch Training v3,20150901,1,1
gw152a332, UOG,APPPS1,w,F,4, Mouse PAL Must Touch Training v3,20150902,1,1
gw152a332, UOG,APPPS1,w,F,4, Mouse PAL Must Touch Training v3,20150904,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Initial Touch Training v3,8/31/2015 10:02:45 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Must Initiate Training v3,9/07/2015 10:02:37 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Must Touch Training v3,9/04/2015 9:56:46 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Must Touch Training v3,9/03/2015 9:51:37 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Must Touch Training v3,9/02/2015 9:52:45 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Must Touch Training v3,9/01/2015 10:19:32 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/15/2015 10:16:17 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/14/2015 10:01:26 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/13/2015 10:32:05 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/12/2015 10:07:44 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/09/2015 9:51:41 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/08/2015 10:19:30 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/07/2015 9:45:23 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/06/2015 9:46:02 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/05/2015 9:46:34 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/02/2015 10:22:48 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,10/01/2015 10:09:14 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/30/2015 9:52:53 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/29/2015 10:05:28 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/28/2015 10:22:49 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/25/2015 10:04:51 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/24/2015 10:13:09 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/23/2015 10:20:04 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/22/2015 10:27:11 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/21/2015 10:08:11 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/18/2015 10:15:29 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/17/2015 10:05:30 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/16/2015 10:07:42 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/15/2015 9:55:52 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/14/2015 10:17:00 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/11/2015 10:01:17 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/10/2015 9:51:38 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/09/2015 10:10:59 AM,1,1
gw152a332, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/08/2015 9:52:55 AM,1,1
gw152a333, UOG,APPPS1,w,F,4, Mouse PAL Initial Touch Training v3,20150831,1,1
gw152a333, UOG,APPPS1,w,F,4, Mouse PAL Must Initiate Training v3,20150902,1,1
gw152a333, UOG,APPPS1,w,F,4, Mouse PAL Must Touch Training v3,20150901,1,1
gw152a333, UOG,APPPS1,w,F,4, Mouse PAL Punish Incorrect Training v3,20150903,1,1
gw152a333, UOG,APPPS1,w,F,4,Mouse PAL Initial Touch Training v3,8/31/2015 10:02:48 AM,1,1
gw152a333, UOG,APPPS1,w,F,4,Mouse PAL Must Initiate Training v3,9/02/2015 9:52:48 AM,1,1
gw152a333, UOG,APPPS1,w,F,4,Mouse PAL Must Touch Training v3,9/01/2015 10:19:35 AM,1,1
gw152a333, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/04/2015 9:56:48 AM,1,1
gw152a333, UOG,APPPS1,w,F,4,Mouse PAL Punish Incorrect Training v3,9/03/2015 9:51:40 AM,1,1
